time,ax,ay,az,atotal
12.24,-0.75,-13.21,-3.81,13.77
12.26,-1.77,-12.6,-3.41,13.17
12.28,-2.52,-11.53,-1.52,11.9
12.3,-1.64,-9.52,-0.46,9.67
12.32,-1.47,-4.12,-1.96,4.79
12.34,0.72,5.29,0.12,5.34
12.36,-2.18,21.28,-4.86,21.94
12.38,-2.01,13.77,-1.15,13.96
12.4,-5.27,13.49,8.17,16.63
12.42,-3.66,12.4,10.5,16.66
