time,ax,ay,az,atotal
12.061,-0.7,0.98,-0.22,1.22
12.081,-0.22,0.96,0.13,0.99
12.101,0.17,0.72,0.45,0.87
12.121,0.19,0.19,0.46,0.54
12.141,-0.12,-0.24,0.23,0.35
12.161,-0.69,-0.73,0.05,1.01
12.181,-0.52,-1.09,-0.24,1.23
12.201,-0.49,-1.32,-0.27,1.43
12.221,-0.52,-1.3,-0.22,1.41
12.241,-0.47,-0.83,0.09,0.96
12.261,-0.39,-0.34,0.62,0.8
12.281,-0.42,-0.06,0.86,0.96
12.301,-0.59,-0.21,0.74,0.96
12.321,-0.44,-0.48,0.56,0.86
12.341,-0.35,-0.62,0.48,0.86
12.361,-0.52,-0.73,0.46,1.01
